_id,sentence,target,aspect,Business_Area,Topic,score,Sentiment_Category,type,split
18237,X marks the recall: Tesla recalls #ModelX for faulty 3rd row seat. https://t.co/HSqdoVry07 $TSLA https://t.co/4Cs3CNZEBB,TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.26,Negative,post,test
18250,$STX move off the bottom but still in bear market #datasecurity $EMC $SNDK $WDC https://t.co/VkYdWPxeSN,WDC,Market/Market,Market,Market,-0.421,Negative,post,test
18259,$VRTX early technical BUY signal... for confirmation > 86 it needs some fundam. incentive https://t.co/QuYSrqFo2x,VRTX,Stock/Signal/Buy Signal,Stock,Signal,0.464,Positive,post,test
18272,$FB (110.20) is starting to show some relative strength and signs of potential B/O on the daily.,FB,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.334,Positive,post,test
18275,"@CGrantWSJ I think this $TSLA bubble might go on for some time. So long as ppl love the cars, they might keep getting funding.",TSLA,Stock/Price Action/Bullish,Stock,Price Action,0.424,Positive,post,test
18285,$SBUX heading for the 200DMA and certain doom if it can not hold there.,SBUX,Corporate/Technical Analysis,Corporate,Technical Analysis,-0.437,Negative,post,test
18307,$AMZN long into earnings. looks good over 600,AMZN,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.613,Positive,post,test
18312,$GOOGL is a short below 740 into the upper BB and is overbought,GOOGL,Stock/Technical Analysis,Stock,Technical Analysis,-0.48,Negative,post,test
18313,Timberrrr $TSLA https://t.co/MRBgfDHHVa,TSLA,Stock/Price Action,Stock,Price Action,-0.562,Negative,post,test
18323,Interest Heats Up for @Yahoo $YHOO - The Wall Street Journal  https://t.co/j5jVjI9bia,YHOO,Corporate/Rumors/Rumors,Corporate,Rumors,0.413,Positive,post,test
18340,"Tesla Recalling 2,700 Model X Units, Related to Faulty Latch for Third-Row Seats; Fall To $252.50 Level on Recall, Shares Up 1%  $TSLA",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.385,Negative,post,test
18349,Commented on It's Time To Embrace Dividend Growth https://t.co/wc2qfP79TN $ABBV $CSCO $WYN,WYN,Corporate/Dividend Policy,Corporate,Dividend Policy,0.284,Positive,post,test
18351,Word on the street is that Allergen is looking at Endo International after the failed Pfizer merger. May-20 $35 calls active. $ENDP,ENDP,Corporate/M&A/Proposed Merger,Corporate,M&A,0.472,Positive,post,test
18354,$SBUX inverted head & shoulders pattern in the works. bullish.,SBUX,Stock/Technical Analysis,Stock,Technical Analysis,0.572,Positive,post,test
18361,I see a 20 percent upside in $FB shares from here,FB,Stock/Price Action/Bullish,Stock,Price Action,0.589,Positive,post,test
18370,long $AAPL,AAPL,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.648,Positive,post,test
18383,$FB popping up to HOD,FB,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.446,Positive,post,test
18391,$TSLA yeah lets go down to 230s lol,TSLA,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.355,Negative,post,test
18420,#NDX component Tesla has announced it is recalling 2700 Model X SUVs. $TSLA,TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.221,Negative,post,test
18421,$YHOO making new HOD,YHOO,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.442,Positive,post,test
18424,"Daily Mail owner considering Yahoo bid $yhoo ,up 2,05% https://t.co/extZr1riyP",YHOO,Corporate/M&A,Corporate,M&A,0.288,Positive,post,test
18449,$PCLN Back to Back intraday reversals look out below. Shorts moving in!,PCLN,Stock/Price Action/Bearish,Stock,Price Action,-0.53,Negative,post,test
18471,$PYPL great vol flow trade here.. Love this company long time.,PYPL,Stock/Price Action/Bullish,Stock,Price Action,0.408,Positive,post,test
18479,$ISRG PT raised to $700 from $640 at Leerink - keeps Outperform rated,ISRG,Stock/Coverage/Stock Coverage,Stock,Coverage,0.489,Positive,post,test
18483,Long $TSLA short $MBLY https://t.co/jSpUSzo6na,TSLA,Stock/Price Action,Stock,Price Action,0.607,Positive,post,test
18486,"$TSLA recalls 2,700 Model X cars. Stock dropping hard...",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.626,Negative,post,test
18488,$AAPL - Has broken its downtrend - but 200DMA proving to be stiff resistance short term. https://t.co/VlzlgvIHZV,AAPL,Stock/Price Action/Bullish,Stock,Price Action,0.222,Positive,post,test
18492,"potential defect with third-row seat belts. Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/YVYDncdNdi",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.366,Negative,post,test
18500,Netflix Grows Efforts To Create Loyal Customers $NFLX https://t.co/5QXBkoBphe,NFLX,Corporate/Strategy,Corporate,Strategy,0.225,Positive,post,test
18504,"Tesla Motors recalls 2,700 Model X SUVs $TSLA https://t.co/F55dx4aegI",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.307,Negative,post,test
18517,$FB $AAPL $NKE $JWN bearish charts keep getting worse.,NKE,Stock/Technical Analysis,Stock,Technical Analysis,-0.619,Negative,post,test
18527,"Apple expected to launch new iPhone, iPad today $AAPL https://t.co/XfnICWeBeG",AAPL,Corporate/Strategy/New Product,Corporate,Strategy,0.264,Positive,post,test
18542,$TSLA stock gaining steam... Plus other notable moves from this week: https://t.co/Hz0wdp5za1,TSLA,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.349,Positive,post,test
18549,$GILD  is expanding its research facilities...keeping up with the pace of innovation  https://t.co/uOE7FJ4LOP,GILD,Corporate/Strategy,Corporate,Strategy,0.297,Positive,post,test
18561,"$ENDP - we saw a large order in this one last week, someone also accumulating May & Jun 35's Calls today",ENDP,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.613,Positive,post,test
18562,TripAdvisor jumps on M&A rumors https://t.co/O4lwCDXMbr $TRIP,TRIP,Corporate/M&A,Corporate,M&A,0.47,Positive,post,test
18564,Seat belt recall? who cares....  I'm a buyer $TSLA,TSLA,Corporate/Risks/Product Recall,Corporate,Risks,0.598,Positive,post,test
18581,$FB gettin in the buy zone soon ;),FB,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.361,Positive,post,test
18616,Starbucks downgraded on same day as new downgraded rewards program starts  $SBUX,SBUX,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.46,Negative,post,test
18632,"$ADBE technical alerts: Expansion Breakout, Gilligan's Island Sell Setup, Volume Surge, and New 52... https://t.co/LxX66tknFH",ADBE,Stock/Technical Analysis,Stock,Technical Analysis,0.208,Positive,post,test
18635,"$AAPL a new long IF 110.61 is broken. Targets are 112.19, 119.86 & 123.82. Bears must retake 102.77. $QQQ $NQ_F $NDX https://t.co/6l3m1wXChw",QQQ,Stock/Signal/Buy Signal,Stock,Signal,0.172,Neutral,post,test
18652,Thank you $GOOG (Google Alphabet) and $FB (Facebook) stocks! What a nice reversal.,GOOG,Stock/Price Action,Stock,Price Action,0.318,Positive,post,test
18672,"Tesla Motors recalls 2,700 Model X SUVs https://t.co/BFWS3DbM0U $TSLA",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.424,Negative,post,test
18676,"$AAPL bounces off support, it seems",AAPL,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.443,Positive,post,test
18678,Deutsche Bank downgrades Starbucks because of new loyalty program https://t.co/Iy4LCUGABc $SBUX,SBUX,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.436,Negative,post,test
18684,$GOOGL gets an upgrade price target $970,GOOGL,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.47,Positive,post,test
18692,NetApp downgraded by Macquarie to underperform. $22.00 PT. https://t.co/XCNgws0t4q $NTAP #NTAP via @RatingsNetwork,NTAP,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.574,Negative,post,test
18707,"Tesla is recalling 2,700 Model X cars: https://t.co/8Z7BkVsTl9 $TSLA",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.291,Negative,post,test
18708,$fb small long 109.25 via calls,FB,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.352,Positive,post,test
18712,Commodity Channel Index Indicator signaled a Oversold for $FB #stockmarket https://t.co/VM32d3M9xi https://t.co/cvkojk05Xn,FB,Stock/Price Action/Current Price/Oversold,Stock,Price Action,0.324,Positive,post,test
18724,"Isolationism? Another Sell Rating, Sell Ratings On SPY, QQQ, IWM And Several Companies https://t.co/6NKWEcrBA5 $AAPL $AXP $BAC $BLUE $FXE",FXE,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.389,Negative,post,test
18741,ALERT: New RSI signal created on $COST - Buy at 148.78 - Time: 14:19 - Strength: 10. Powered by https://t.co/MhOBzU3Rmx,COST,Stock/Signal/Buy Signal,Stock,Signal,0.497,Positive,post,test
18743,$SAP Q1 disappoints as #software licenses down. Real problem? #Cloud growth trails $MSFT $ORCL $GOOG $CRM $ADBE https://t.co/jNDphllzq5,SAP,Corporate/Financial/Financial Results/Earnings/Financial Results,Corporate,Financial,-0.431,Negative,post,test
18747,$FB gone green on day,FB,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.476,Positive,post,test
18750,"$AMZN rejected that 604 to the penny. Weak open and it goes r/g within first 30 mins, could have 8-10 points in it. https://t.co/58tEAEXxpE",AMZN,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.229,Negative,post,test
18766,$GOOGL is setting up above its 50-day moving average. https://t.co/tTm9RnFoXJ,GOOGL,Stock/Technical Analysis,Stock,Technical Analysis,0.516,Positive,post,test
18784,$FB still a dog going much lower this week,FB,Stock/Price Action/Bearish,Stock,Price Action,-0.554,Negative,post,test
18800,Academics claim Google Android two-factor authentication is breakable. #security #authentication #hacking $goog https://t.co/nJx4mnrGLo,GOOG,Corporate/Risks/Hacks,Corporate,Risks,-0.309,Negative,post,test
18819,ALERT: New MACD signal created on $CTXS - Buy at 77.09 - Time: 18:23 - Strength: 10. Powered by https://t.co/4TdgjEDLLZ,CTXS,Stock/Signal/Buy Signal,Stock,Signal,0.49,Positive,post,test
18821,$BAC $ADSK $NFLX long this morning,NFLX,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.476,Positive,post,test
18827,Locked in some $FB puts for nice gain,FB,Stock/Price Action/Bearish/Bear Position,Stock,Price Action,-0.524,Negative,post,test
18832,3rd red day in a row ? $TSLA,TSLA,Stock/Price Action/Bearish,Stock,Price Action,-0.43,Negative,post,test
18840,Just went long $ILMN,ILMN,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.558,Positive,post,test
18846,#Apple up almost 20% from its February lows with very little fanfare. $AAPL,AAPL,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.431,Positive,post,test
18857,$DISH weakness continues again. 49.43 area resistance after last week,DISH,Stock/Price Action/Bearish,Stock,Price Action,-0.41,Negative,post,test
18867,$AAPL iPhone shipments on track to exceed forecasts - MarketWatch https://t.co/2CXahJIX7d,AAPL,Corporate/Sales,Corporate,Sales,0.367,Positive,post,test
18877,$COST short finally making gains. I will take half my gains at 147,COST,Stock/Price Action/Volatility/Short Selling,Stock,Price Action,-0.41,Negative,post,test
18895,Why $TWTR is doomed in 1 chart $FB $GOOG  https://t.co/MpyLiReQjh https://t.co/nlcZawDoHP,GOOG,Stock/Technical Analysis,Stock,Technical Analysis,-0.07,Neutral,post,test
18903,Apple Inc.: The Rip-Roaring Rally Is Just Beginning! (AAPL) | InvestorPlace $AAPL https://t.co/jrcFC8XlY9,AAPL,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.559,Positive,post,test
18910,"Upside moves in the volatile #mining sector, sending Anglo American PLC $AAL up 6.8% as of 4:30 PM, London time",AAL,Stock/Price Action,Stock,Price Action,0.462,Positive,post,test
18926,"Tesla: Voluntary recall of 2,700 Model X vehicles, due to back seat issue. $TSLA https://t.co/NPAkc3U6GS",TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.327,Negative,post,test
18932,@scottrade Why is $tsla not available for shorting at this time?  Same for $w?,W,Stock/Price Action/Volatility/Short Selling,Stock,Price Action,-0.528,Negative,post,test
18945,Deutsche Bank Downgraded Starbucks Co. $SBUX https://t.co/QqlEvVwPMV https://t.co/f2PdQjuTHa,SBUX,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.611,Negative,post,test
18966,Coke dividend - 3%. Google dividend - 0%. For passive income Coke takes it. $GOOG $KO https://t.co/QBsoWjxOST,GOOG,Corporate/Dividend Policy,Corporate,Dividend Policy,-0.066,Neutral,post,test
18981,Juniper tumbles on Q1 warning; Cisco also lower https://t.co/N8X8BpLJ1E $JNPR $CSCO,JNPR,Corporate/Financial/Financial Results/Earnings/Profit Warning,Corporate,Financial,-0.556,Negative,post,test
18986,Looking for a strong bounce $SPY -- Lunchtime rally coming. $DIA $IWM $QQQ $AA $FB,SPY,Stock/Price Action/Bullish,Stock,Price Action,0.521,Positive,post,test
18994,"DJI overbought: $AAPL, $AXP, $BA, $CVX, $IBM, $INTC, $VZ https://t.co/wMy1PnomJF",VZ,Stock/Price Action/Bearish,Stock,Price Action,-0.296,Negative,post,test
19003,"Baird likes $TSLA - upgrades to outperform, lifts price target to $300. Research firm also sees no capital raise necessary in next few qtrs",TSLA,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.61,Positive,post,test
19007,$tsla X recall not a big deal... the problem is now they will have an excuse to guide way way lower...,TSLA,Corporate/Risks/Product Recall,Corporate,Risks,0.003,Neutral,post,test
19011,$TSLA not dipping - testing the 200 day ma https://t.co/jEPLmZQKGW,TSLA,Stock/Technical Analysis,Stock,Technical Analysis,0.281,Positive,post,test
19013,"On #FEDDAY looking for a sharp move up in equities $AAPL $HD $LOW $FB seeing $UVXY $TVIX getting hammered, even though market is down.",LOW,Stock/Price Action/Bullish,Stock,Price Action,0.368,Positive,post,test
19015,$JD down 20% in after-hour market. anyone care to explain why?,JD,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.551,Negative,post,test
19020,Look at that $AMZN > 600,AMZN,Stock/Price Action/Bullish,Stock,Price Action,0.326,Positive,post,test
19031,Yahoo stock is up to $36.46 as the bidding war picks up for the company https://t.co/JDNZXDCMkl $YHOO https://t.co/HmOegfHgvn,YHOO,Corporate/M&A/M&A,Corporate,M&A,0.391,Positive,post,test
19052,Starbucks shares down as much as ~4.2% $SBUX https://t.co/JlgrprR54k,SBUX,Stock/Price Action/Bearish/Bearish Behavior,Stock,Price Action,-0.383,Negative,post,test
19072,$AAPL Beat the estimates. Will still go down on lack of new products. https://t.co/sX3z7u6N8o,AAPL,Corporate/Financial/Financial Results/Earnings/Earnings Beat,Corporate,Financial,-0.248,Negative,post,test
19075,long $AAPL 107 calls @ .40,AAPL,Stock/Price Action/Bullish/Bull Position,Stock,Price Action,0.613,Positive,post,test
19089,"Facebook, near a buy point last week, faces a different technical test today https://t.co/c72LLMpiNM $FB $AAPL $NFLX https://t.co/fPFbYTYPuY",NFLX,Stock/Technical Analysis,Stock,Technical Analysis,0.102,Neutral,post,test
19095,"$SBUX down PM, from $DB downgrade.. PT cut from 70 to $64",SBUX,Stock/Coverage/AnalystRatings/Downgrade,Stock,Coverage,-0.531,Negative,post,test
19099,$EBAY  e-bay bay!  working on a couple daily dojis .. should continue to the downside  https://t.co/lgU0yBxEZe,EBAY,Stock/Technical Analysis,Stock,Technical Analysis,-0.441,Negative,post,test
19103,Breaking 52 week highs timing looks great now $AHS $BABY $POST $IGE $IRDM $EWBC $PHYS $ULTA $VNET $BIV https://t.co/11K8JzuzMU,VNET,Stock/Price Action/Current Price/52-Week High,Stock,Price Action,0.419,Positive,post,test
19105,$TSLA recalling pretty much every single model X @cnnbrk got to short that even at work you jump in money trade,TSLA,Corporate/Risks/Product Recall,Corporate,Risks,-0.378,Negative,post,test
19107,$aapl high of day just hit. Back at it tomorrow.,AAPL,Stock/Price Action/Bullish/Bullish Behavior,Stock,Price Action,0.394,Positive,post,test
19117,ouch looks like $tsla shorts getting skinned again,TSLA,Stock/Price Action/Bullish,Stock,Price Action,0.518,Positive,post,test
19119,"Qualcomm: 10% Dividend Increase Rewards Patient Investors, The Future Looks Bright https://t.co/TJjVpqhHqD $QCOM",QCOM,Corporate/Dividend Policy,Corporate,Dividend Policy,0.484,Positive,post,test
19130,Facebook $FB received a Buy rating from Wells Fargo 5-star Analyst Peter Stabler (Wells Fargo) https://t.co/jnB4c9vdCu,FB,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.456,Positive,post,test
19149,$TSLA Wish had my puts back but see if we can find support around 243.39 and pop up so that I can get back in. https://t.co/hFkLq3WObV,TSLA,Stock/Price Action/Bullish,Stock,Price Action,-0.485,Negative,post,test
19161,Citrix Systems Inc $CTXS Position Increased by Mizuho… https://t.co/v7Lkq08Flp @ShareStockNews,CTXS,Stock/Coverage/AnalystRatings/Upgrade,Stock,Coverage,0.529,Positive,post,test
19163,"Notable gainers among liquid option names this morning include $STX (+7.0%), $NEM (+4.6%), $WDC (+4.2%), $X (+4.1%), and $GME (+3.4%),",X,Stock/Options,Stock,Options,0.513,Positive,post,test
19167,Is #Facebook's user engagement falling? https://t.co/tqMMt7N16X $FB https://t.co/sedqRWgdkt,FB,Corporate/Strategy/Business Outlook,Corporate,Strategy,-0.39,Negative,post,test
